Prov Name,Province,District,Secteur,Cellule,Village,HH
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kigabiro,Butsure,168
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kigabiro,Cyamuti,122
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kigabiro,Kabarore,160
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kigabiro,Kamahongo,103
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kigabiro,Kigarama,128
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kigabiro,Mariba,128
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kigabiro,Murambi,106
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kigabiro,Ruginga,108
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kigabiro,Rweru,109
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kinunga,Gahwazi,89
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kinunga,Gasebeya,82
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kinunga,Gashashi,83
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kinunga,Kabanda,108
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kinunga,Kagarama,117
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kinunga,Karambi,85
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kinunga,Kibanda,113
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kinunga,Mukarange,130
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kinunga,Muremure,91
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kinunga,Rugarama,125
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Kinunga,Shenyeri,139
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Mariba,Buhinga,134
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Mariba,Gahuhezi,113
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Mariba,Gakoma,121
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Mariba,Kabacuzi,173
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Mariba,Kabukunzi,141
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Mariba,Kamabera,124
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Mariba,Kamuhoza,71
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Mariba,Karango,174
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Mariba,Mataba,128
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Mariba,Murenge,138
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Mariba,Nyarusange,144
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Muyange,Buhokoro,103
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Muyange,Bukiro,85
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Muyange,Bukuri,77
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Muyange,Gafunzo,139
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Muyange,Gahabwa,144
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Muyange,Gikombe,120
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Muyange,Kazibo,80
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Muyange,Nyange,73
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Muyange,Taba,149
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Muyange,Tundwe,129
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Ntango,Bugiga,111
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Ntango,Buhinga,104
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Ntango,Kankoni,105
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Ntango,Kanombe,122
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Ntango,Kayenzi,96
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Ntango,Murambi,114
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Ntango,Nyamirundi,128
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Ntango,Rebero,111
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Ntango,Ruhonga,151
West,Uburengerazuba,Nyamasheke,Nyabitekeri,Ntango,Taba,152
West,Uburengerazuba,Nyamasheke,Rangiro,Banda,Bururi,142
West,Uburengerazuba,Nyamasheke,Rangiro,Banda,Gahira,170
West,Uburengerazuba,Nyamasheke,Rangiro,Banda,Gasumo,136
West,Uburengerazuba,Nyamasheke,Rangiro,Banda,Nkamba,165
West,Uburengerazuba,Nyamasheke,Rangiro,Banda,Uwakagano,153
West,Uburengerazuba,Nyamasheke,Rangiro,Gakenke,Gahisi,114
West,Uburengerazuba,Nyamasheke,Rangiro,Gakenke,Gasovu,146
West,Uburengerazuba,Nyamasheke,Rangiro,Gakenke,Kamatsira,145
West,Uburengerazuba,Nyamasheke,Rangiro,Gakenke,Ruhana,117
West,Uburengerazuba,Nyamasheke,Rangiro,Gakenke,Rwasa,162
West,Uburengerazuba,Nyamasheke,Rangiro,Jurwe,Gasebeya,115
West,Uburengerazuba,Nyamasheke,Rangiro,Jurwe,Gatagara,132
West,Uburengerazuba,Nyamasheke,Rangiro,Jurwe,Kaneke,129
West,Uburengerazuba,Nyamasheke,Rangiro,Jurwe,Kibavu,139
West,Uburengerazuba,Nyamasheke,Rangiro,Jurwe,Rudehero,139
West,Uburengerazuba,Nyamasheke,Rangiro,Jurwe,Rugomero,157
West,Uburengerazuba,Nyamasheke,Rangiro,Murambi,Bigeyo,83
West,Uburengerazuba,Nyamasheke,Rangiro,Murambi,Bunyenyezi,100
West,Uburengerazuba,Nyamasheke,Rangiro,Murambi,Munini,123
West,Uburengerazuba,Nyamasheke,Rangiro,Murambi,Murambi,252
West,Uburengerazuba,Nyamasheke,Rangiro,Murambi,Nyakabingo,128
West,Uburengerazuba,Nyamasheke,Rangiro,Murambi,Nyarwungo,105
West,Uburengerazuba,Nyamasheke,Rangiro,Murambi,Ryarubasha,114
West,Uburengerazuba,Nyamasheke,Ruharambuga,Kanazi,Gashwati,122
West,Uburengerazuba,Nyamasheke,Ruharambuga,Kanazi,Gitaba,125
West,Uburengerazuba,Nyamasheke,Ruharambuga,Kanazi,Kadashya,136
West,Uburengerazuba,Nyamasheke,Ruharambuga,Kanazi,Kamuhumuza,96
West,Uburengerazuba,Nyamasheke,Ruharambuga,Kanazi,Karambo,93
West,Uburengerazuba,Nyamasheke,Ruharambuga,Kanazi,Rubiha,142
West,Uburengerazuba,Nyamasheke,Ruharambuga,Kanazi,Rukerereza,47
West,Uburengerazuba,Nyamasheke,Ruharambuga,Kanazi,Rusambu,90
West,Uburengerazuba,Nyamasheke,Ruharambuga,Kanazi,Rwamahwa,112
West,Uburengerazuba,Nyamasheke,Ruharambuga,Kanazi,Ryamashuri,91
West,Uburengerazuba,Nyamasheke,Ruharambuga,Ntendezi,Gasharu,90
West,Uburengerazuba,Nyamasheke,Ruharambuga,Ntendezi,Kacyiru,275
West,Uburengerazuba,Nyamasheke,Ruharambuga,Ntendezi,Kagarama,86
West,Uburengerazuba,Nyamasheke,Ruharambuga,Ntendezi,Kamabuye,120
West,Uburengerazuba,Nyamasheke,Ruharambuga,Ntendezi,Kamonyi,94
West,Uburengerazuba,Nyamasheke,Ruharambuga,Ntendezi,Karambi,83
West,Uburengerazuba,Nyamasheke,Ruharambuga,Ntendezi,Kigabiro,72
West,Uburengerazuba,Nyamasheke,Ruharambuga,Ntendezi,Kigenge,87
West,Uburengerazuba,Nyamasheke,Ruharambuga,Ntendezi,Muko,141
West,Uburengerazuba,Nyamasheke,Ruharambuga,Ntendezi,Nganzo,159
West,Uburengerazuba,Nyamasheke,Ruharambuga,Ntendezi,Risansi,114
West,Uburengerazuba,Nyamasheke,Ruharambuga,Ntendezi,Rukoma,88
West,Uburengerazuba,Nyamasheke,Ruharambuga,Ntendezi,Wimpundu,129
West,Uburengerazuba,Nyamasheke,Ruharambuga,Save,Bigutu,75
West,Uburengerazuba,Nyamasheke,Ruharambuga,Save,Gihinga,97
West,Uburengerazuba,Nyamasheke,Ruharambuga,Save,Gikomero,112
West,Uburengerazuba,Nyamasheke,Ruharambuga,Save,Kanyovu,82
West,Uburengerazuba,Nyamasheke,Ruharambuga,Save,Manzi,120
West,Uburengerazuba,Nyamasheke,Ruharambuga,Save,Munini,130
West,Uburengerazuba,Nyamasheke,Ruharambuga,Save,Nkomero,115
West,Uburengerazuba,Nyamasheke,Ruharambuga,Save,Nyamuhunga,127
West,Uburengerazuba,Nyamasheke,Ruharambuga,Save,Save,107
West,Uburengerazuba,Nyamasheke,Ruharambuga,Wimana,Gacyamo,101
West,Uburengerazuba,Nyamasheke,Ruharambuga,Wimana,Gasumo,73
West,Uburengerazuba,Nyamasheke,Ruharambuga,Wimana,Gatanga,63
West,Uburengerazuba,Nyamasheke,Ruharambuga,Wimana,Kabusunzu,106
West,Uburengerazuba,Nyamasheke,Ruharambuga,Wimana,Kamudende,76
West,Uburengerazuba,Nyamasheke,Ruharambuga,Wimana,Mpinga,65
West,Uburengerazuba,Nyamasheke,Ruharambuga,Wimana,Murambi,93
West,Uburengerazuba,Nyamasheke,Ruharambuga,Wimana,Ngoboka,115
West,Uburengerazuba,Nyamasheke,Ruharambuga,Wimana,Nkomero,100
West,Uburengerazuba,Nyamasheke,Ruharambuga,Wimana,Nyarushwati,93
West,Uburengerazuba,Nyamasheke,Ruharambuga,Wimana,Rugabano,92
West,Uburengerazuba,Nyamasheke,Ruharambuga,Wimana,Rumuna,102
West,Uburengerazuba,Nyamasheke,Ruharambuga,Wimana,Ryangange,82
West,Uburengerazuba,Nyamasheke,Shangi,Burimba,Busangati,165
West,Uburengerazuba,Nyamasheke,Shangi,Burimba,Gikombe,108
West,Uburengerazuba,Nyamasheke,Shangi,Burimba,Kabahande,120
West,Uburengerazuba,Nyamasheke,Shangi,Burimba,Nyakagano,181
West,Uburengerazuba,Nyamasheke,Shangi,Burimba,Nyakibingo,118
West,Uburengerazuba,Nyamasheke,Shangi,Burimba,Rubayi,157
West,Uburengerazuba,Nyamasheke,Shangi,Burimba,Rukohwa,165
West,Uburengerazuba,Nyamasheke,Shangi,Mataba,Gabiro,145
West,Uburengerazuba,Nyamasheke,Shangi,Mataba,Gasumo,145
West,Uburengerazuba,Nyamasheke,Shangi,Mataba,Mataba,149
West,Uburengerazuba,Nyamasheke,Shangi,Mataba,Mpishyi,150
West,Uburengerazuba,Nyamasheke,Shangi,Mataba,Ruzinga,127
West,Uburengerazuba,Nyamasheke,Shangi,Mataba,Rwabagoyi,142
West,Uburengerazuba,Nyamasheke,Shangi,Mugera,Bweranyange,178
West,Uburengerazuba,Nyamasheke,Shangi,Mugera,Karugero,182
West,Uburengerazuba,Nyamasheke,Shangi,Mugera,Karuhatana,166
West,Uburengerazuba,Nyamasheke,Shangi,Mugera,Karuhigi,169
West,Uburengerazuba,Nyamasheke,Shangi,Mugera,Kavo,186
West,Uburengerazuba,Nyamasheke,Shangi,Mugera,Rwonga,149
West,Uburengerazuba,Nyamasheke,Shangi,Nyamugari,Amahoro,158
West,Uburengerazuba,Nyamasheke,Shangi,Nyamugari,Bitaba,176
West,Uburengerazuba,Nyamasheke,Shangi,Nyamugari,Kabare,162
West,Uburengerazuba,Nyamasheke,Shangi,Nyamugari,Mpande,151
West,Uburengerazuba,Nyamasheke,Shangi,Nyamugari,Nyamateke,169
West,Uburengerazuba,Nyamasheke,Shangi,Nyamugari,Nyamihondo,150
West,Uburengerazuba,Nyamasheke,Shangi,Nyamugari,Rubavu,183
West,Uburengerazuba,Nyamasheke,Shangi,Shangi,Bugomba,193
West,Uburengerazuba,Nyamasheke,Shangi,Shangi,Busasamana,351
West,Uburengerazuba,Nyamasheke,Shangi,Shangi,Gasharu,153
West,Uburengerazuba,Nyamasheke,Shangi,Shangi,Kabere,183
West,Uburengerazuba,Nyamasheke,Shangi,Shangi,Karambo,175
West,Uburengerazuba,Nyamasheke,Shangi,Shangi,Ngoboka,198
West,Uburengerazuba,Nyamasheke,Shangi,Shangi,Taba,159
West,Uburengerazuba,Rubavu,Bugeshi,Buringo,Bugeshi,124
West,Uburengerazuba,Rubavu,Bugeshi,Buringo,Buringo,120
West,Uburengerazuba,Rubavu,Bugeshi,Buringo,Butaka,93
West,Uburengerazuba,Rubavu,Bugeshi,Buringo,Gaharawe,153
West,Uburengerazuba,Rubavu,Bugeshi,Buringo,Gahira,140
West,Uburengerazuba,Rubavu,Bugeshi,Buringo,Jende,148
West,Uburengerazuba,Rubavu,Bugeshi,Buringo,Mutegengeri,113
West,Uburengerazuba,Rubavu,Bugeshi,Butaka,Akabajara,83
West,Uburengerazuba,Rubavu,Bugeshi,Butaka,Akimitoni,108
West,Uburengerazuba,Rubavu,Bugeshi,Butaka,Gaheriheri,145
West,Uburengerazuba,Rubavu,Bugeshi,Butaka,Kabingo,123
West,Uburengerazuba,Rubavu,Bugeshi,Butaka,Kinyamuhanga,112
West,Uburengerazuba,Rubavu,Bugeshi,Butaka,Muremure,86
West,Uburengerazuba,Rubavu,Bugeshi,Hehu,Bereshi,124
West,Uburengerazuba,Rubavu,Bugeshi,Hehu,Bweramana,91
West,Uburengerazuba,Rubavu,Bugeshi,Hehu,Gasizi,148
West,Uburengerazuba,Rubavu,Bugeshi,Hehu,Gitotoma,136
West,Uburengerazuba,Rubavu,Bugeshi,Hehu,Hangari,149
West,Uburengerazuba,Rubavu,Bugeshi,Hehu,Humure,178
West,Uburengerazuba,Rubavu,Bugeshi,Hehu,Kabeza,93
West,Uburengerazuba,Rubavu,Bugeshi,Hehu,Ngando,129
West,Uburengerazuba,Rubavu,Bugeshi,Kabumba,Bondi,107
West,Uburengerazuba,Rubavu,Bugeshi,Kabumba,Bugeshi,110
West,Uburengerazuba,Rubavu,Bugeshi,Kabumba,Gashaka,128
West,Uburengerazuba,Rubavu,Bugeshi,Kabumba,Gatovu,200
West,Uburengerazuba,Rubavu,Bugeshi,Kabumba,Gihira,122
West,Uburengerazuba,Rubavu,Bugeshi,Kabumba,Kabumba,137
West,Uburengerazuba,Rubavu,Bugeshi,Kabumba,Mweya,140
West,Uburengerazuba,Rubavu,Bugeshi,Kabumba,Ryarukara,70
West,Uburengerazuba,Rubavu,Bugeshi,Mutovu,Bigaragara,173
West,Uburengerazuba,Rubavu,Bugeshi,Mutovu,Bugeshi,149
West,Uburengerazuba,Rubavu,Bugeshi,Mutovu,Kabuhanga,158
West,Uburengerazuba,Rubavu,Bugeshi,Mutovu,Kimpongo,135
West,Uburengerazuba,Rubavu,Bugeshi,Mutovu,Mburamazi,202
West,Uburengerazuba,Rubavu,Bugeshi,Mutovu,Rindiro,90
West,Uburengerazuba,Rubavu,Bugeshi,Mutovu,Vuna,161
West,Uburengerazuba,Rubavu,Bugeshi,Nsherima,Batikoti,162
West,Uburengerazuba,Rubavu,Bugeshi,Nsherima,Bipfura,153
West,Uburengerazuba,Rubavu,Bugeshi,Nsherima,Bweza,153
West,Uburengerazuba,Rubavu,Bugeshi,Nsherima,Cyumba,124
West,Uburengerazuba,Rubavu,Bugeshi,Nsherima,Gaheriheri,126
West,Uburengerazuba,Rubavu,Bugeshi,Nsherima,Murangara,118
West,Uburengerazuba,Rubavu,Bugeshi,Rusiza,Bihe,117
West,Uburengerazuba,Rubavu,Bugeshi,Rusiza,Bunjuri,131
West,Uburengerazuba,Rubavu,Bugeshi,Rusiza,Kabarore,125
West,Uburengerazuba,Rubavu,Bugeshi,Rusiza,Kitagabwa,159
West,Uburengerazuba,Rubavu,Bugeshi,Rusiza,Nyacyonga,142
West,Uburengerazuba,Rubavu,Bugeshi,Rusiza,Ryarugamba,152
West,Uburengerazuba,Rubavu,Busasamana,Gacurabwenge,Biziguro,92
West,Uburengerazuba,Rubavu,Busasamana,Gacurabwenge,Bukumu,76
West,Uburengerazuba,Rubavu,Busasamana,Gacurabwenge,Busanganya,123
West,Uburengerazuba,Rubavu,Busasamana,Gacurabwenge,Gakomero,88
West,Uburengerazuba,Rubavu,Busasamana,Gacurabwenge,Kamuyenzi,117
West,Uburengerazuba,Rubavu,Busasamana,Gacurabwenge,Kanondo,133
West,Uburengerazuba,Rubavu,Busasamana,Gacurabwenge,Kanyabijumba,108
West,Uburengerazuba,Rubavu,Busasamana,Gacurabwenge,Nyamyenge,130
West,Uburengerazuba,Rubavu,Busasamana,Gacurabwenge,Nyarubuye,136
West,Uburengerazuba,Rubavu,Busasamana,Gacurabwenge,Nyarusozi,87
West,Uburengerazuba,Rubavu,Busasamana,Gasiza,Bunyogwe,146
West,Uburengerazuba,Rubavu,Busasamana,Gasiza,Gisura,95
West,Uburengerazuba,Rubavu,Busasamana,Gasiza,Kibavu,131
West,Uburengerazuba,Rubavu,Busasamana,Gasiza,Kinyababa,156
West,Uburengerazuba,Rubavu,Busasamana,Gasiza,Kinyandaro,149
West,Uburengerazuba,Rubavu,Busasamana,Gasiza,Kiraro,129
West,Uburengerazuba,Rubavu,Busasamana,Gasiza,Mashinga,126
West,Uburengerazuba,Rubavu,Busasamana,Gasiza,Munanira,143
West,Uburengerazuba,Rubavu,Busasamana,Gasiza,Nyarunembwe,132
West,Uburengerazuba,Rubavu,Busasamana,Gasiza,Rwagare,129
West,Uburengerazuba,Rubavu,Busasamana,Gihonga,Marumba,247
West,Uburengerazuba,Rubavu,Busasamana,Gihonga,Mubona,107
West,Uburengerazuba,Rubavu,Busasamana,Gihonga,Nyamyumba,147
West,Uburengerazuba,Rubavu,Busasamana,Gihonga,Sabushengo,181
West,Uburengerazuba,Rubavu,Busasamana,Kageshi,Gasenyi,162
West,Uburengerazuba,Rubavu,Busasamana,Kageshi,Kigezi,166
West,Uburengerazuba,Rubavu,Busasamana,Kageshi,Mufumba,157
West,Uburengerazuba,Rubavu,Busasamana,Kageshi,Ruhara,162
West,Uburengerazuba,Rubavu,Busasamana,Kageshi,Rwamigega,145
West,Uburengerazuba,Rubavu,Busasamana,Kageshi,Rwankuba,125
West,Uburengerazuba,Rubavu,Busasamana,Makoro,Gakuta,139
West,Uburengerazuba,Rubavu,Busasamana,Makoro,Hanika,106
West,Uburengerazuba,Rubavu,Busasamana,Makoro,Kamuzamuzi,123
West,Uburengerazuba,Rubavu,Busasamana,Makoro,Karambi,144
West,Uburengerazuba,Rubavu,Busasamana,Makoro,Kidadi,110
West,Uburengerazuba,Rubavu,Busasamana,Nyacyonga,Cyanika,95
West,Uburengerazuba,Rubavu,Busasamana,Nyacyonga,Kacyiru,84
West,Uburengerazuba,Rubavu,Busasamana,Nyacyonga,Kamiro,113
West,Uburengerazuba,Rubavu,Busasamana,Nyacyonga,Kingogo,87
West,Uburengerazuba,Rubavu,Busasamana,Nyacyonga,Kitagabwa,112
West,Uburengerazuba,Rubavu,Busasamana,Nyacyonga,Nyarurembo,144
West,Uburengerazuba,Rubavu,Busasamana,Rusura,Cyamabuye,117
West,Uburengerazuba,Rubavu,Busasamana,Rusura,Kabagoyi,165
West,Uburengerazuba,Rubavu,Busasamana,Rusura,Kageyo,143
West,Uburengerazuba,Rubavu,Busasamana,Rusura,Kambonyi,196
West,Uburengerazuba,Rubavu,Busasamana,Rusura,Kamivumba,173
West,Uburengerazuba,Rubavu,Busasamana,Rusura,Kinogo,120
West,Uburengerazuba,Rubavu,Busasamana,Rusura,Munege,119
West,Uburengerazuba,Rubavu,Busasamana,Rusura,Rebero,78
West,Uburengerazuba,Rubavu,Cyanzarwe,Busigari,Bisisi,194
West,Uburengerazuba,Rubavu,Cyanzarwe,Busigari,Bugu,148
West,Uburengerazuba,Rubavu,Cyanzarwe,Busigari,Kanembwe,147
West,Uburengerazuba,Rubavu,Cyanzarwe,Busigari,Rwashungwe,165
West,Uburengerazuba,Rubavu,Cyanzarwe,Cyanzarwe,Butango,145
West,Uburengerazuba,Rubavu,Cyanzarwe,Cyanzarwe,Cyanzarwe,123
West,Uburengerazuba,Rubavu,Cyanzarwe,Cyanzarwe,Gasenyi,123
West,Uburengerazuba,Rubavu,Cyanzarwe,Cyanzarwe,Karangara,140
West,Uburengerazuba,Rubavu,Cyanzarwe,Cyanzarwe,Kiruhura,76
West,Uburengerazuba,Rubavu,Cyanzarwe,Cyanzarwe,Rushura,121
West,Uburengerazuba,Rubavu,Cyanzarwe,Gora,Burima,123
West,Uburengerazuba,Rubavu,Cyanzarwe,Gora,Gora,188
West,Uburengerazuba,Rubavu,Cyanzarwe,Gora,Kabere,177
West,Uburengerazuba,Rubavu,Cyanzarwe,Kinyanzovu,Bushanga,83
West,Uburengerazuba,Rubavu,Cyanzarwe,Kinyanzovu,Kanyentambi,87
West,Uburengerazuba,Rubavu,Cyanzarwe,Kinyanzovu,Kibaya,155
West,Uburengerazuba,Rubavu,Cyanzarwe,Kinyanzovu,Muhororo,89
West,Uburengerazuba,Rubavu,Cyanzarwe,Makurizo,Gashuha,159
West,Uburengerazuba,Rubavu,Cyanzarwe,Makurizo,Makurizo,188
West,Uburengerazuba,Rubavu,Cyanzarwe,Makurizo,Mukingo,149
West,Uburengerazuba,Rubavu,Cyanzarwe,Makurizo,Nyamugari,135
West,Uburengerazuba,Rubavu,Cyanzarwe,Makurizo,Ruhuranda,77
West,Uburengerazuba,Rubavu,Cyanzarwe,Rwangara,Buramazi,140
West,Uburengerazuba,Rubavu,Cyanzarwe,Rwangara,Hanika,117
West,Uburengerazuba,Rubavu,Cyanzarwe,Rwangara,Muti,155
West,Uburengerazuba,Rubavu,Cyanzarwe,Rwangara,Nyakabanda,202
West,Uburengerazuba,Rubavu,Cyanzarwe,Rwangara,Nyakabungo,117
West,Uburengerazuba,Rubavu,Cyanzarwe,Rwanzekuma,Kabirizi,129
West,Uburengerazuba,Rubavu,Cyanzarwe,Rwanzekuma,Karambi,108
West,Uburengerazuba,Rubavu,Cyanzarwe,Rwanzekuma,Kinyamiyaga,109
West,Uburengerazuba,Rubavu,Cyanzarwe,Rwanzekuma,Munaba,189
West,Uburengerazuba,Rubavu,Cyanzarwe,Rwanzekuma,Rukorakore,118
West,Uburengerazuba,Rubavu,Cyanzarwe,Ryabizige,Burere,140
West,Uburengerazuba,Rubavu,Cyanzarwe,Ryabizige,Kanyamagare,117
West,Uburengerazuba,Rubavu,Cyanzarwe,Ryabizige,Kavumu,125
West,Uburengerazuba,Rubavu,Cyanzarwe,Ryabizige,Muhuhuri,127
West,Uburengerazuba,Rubavu,Cyanzarwe,Ryabizige,Musene,120
West,Uburengerazuba,Rubavu,Cyanzarwe,Ryabizige,Nganzo,121
West,Uburengerazuba,Rubavu,Gisenyi,Amahoro,Amahoro,890
West,Uburengerazuba,Rubavu,Gisenyi,Amahoro,Isangano,160
West,Uburengerazuba,Rubavu,Gisenyi,Amahoro,Kitagabwa,141
West,Uburengerazuba,Rubavu,Gisenyi,Amahoro,Muhabura,224
West,Uburengerazuba,Rubavu,Gisenyi,Amahoro,Murakazaneza,143
West,Uburengerazuba,Rubavu,Gisenyi,Amahoro,Murisanga,214
West,Uburengerazuba,Rubavu,Gisenyi,Amahoro,Terimbere,161
West,Uburengerazuba,Rubavu,Gisenyi,Amahoro,Umunezero,222
West,Uburengerazuba,Rubavu,Gisenyi,Amahoro,Urugwiro,100
West,Uburengerazuba,Rubavu,Gisenyi,Bugoyi,Bugoyi,244
West,Uburengerazuba,Rubavu,Gisenyi,Bugoyi,Giraneza,171
West,Uburengerazuba,Rubavu,Gisenyi,Bugoyi,Irakiza,121
West,Uburengerazuba,Rubavu,Gisenyi,Bugoyi,Isangano,176
West,Uburengerazuba,Rubavu,Gisenyi,Bugoyi,Ituze,211
West,Uburengerazuba,Rubavu,Gisenyi,Bugoyi,Kaminuza,246
West,Uburengerazuba,Rubavu,Gisenyi,Bugoyi,Mataba,240
West,Uburengerazuba,Rubavu,Gisenyi,Bugoyi,Nyakabungo,158
West,Uburengerazuba,Rubavu,Gisenyi,Bugoyi,Ubutabera,200
West,Uburengerazuba,Rubavu,Gisenyi,Bugoyi,Ubwiza,241
West,Uburengerazuba,Rubavu,Gisenyi,Kivumu,Giponda,254
West,Uburengerazuba,Rubavu,Gisenyi,Kivumu,Igisubizo,173
West,Uburengerazuba,Rubavu,Gisenyi,Kivumu,Itangazamakuru,173
West,Uburengerazuba,Rubavu,Gisenyi,Kivumu,Karisimbi,136
West,Uburengerazuba,Rubavu,Gisenyi,Kivumu,Kivumu,197
West,Uburengerazuba,Rubavu,Gisenyi,Kivumu,Muduha,263
West,Uburengerazuba,Rubavu,Gisenyi,Kivumu,Murisanga,143
West,Uburengerazuba,Rubavu,Gisenyi,Kivumu,Ubukerarugendo,178
West,Uburengerazuba,Rubavu,Gisenyi,Kivumu,Ubumwe,302
West,Uburengerazuba,Rubavu,Gisenyi,Kivumu,Ubutabazi,236
West,Uburengerazuba,Rubavu,Gisenyi,Kivumu,Umurava,157
West,Uburengerazuba,Rubavu,Gisenyi,Kivumu,Urumuri,196
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Abahuje,210
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Amajyambere,168
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Gasutamo,247
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Haguruka,183
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Icyinyambo,221
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Ihumure,164
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Ikaze,202
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Ikibuga,157
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Inkurunziza,150
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Iyobokamana,152
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Karundo,108
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Nyarubande,107
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Rebero,187
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Uburanga,166
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Uburezi,174
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Ubwiyunge,215
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Umubano,161
West,Uburengerazuba,Rubavu,Gisenyi,Mbugangari,Umutekano,122
West,Uburengerazuba,Rubavu,Gisenyi,Nengo,Gacuba,192
West,Uburengerazuba,Rubavu,Gisenyi,Nengo,Gikarani,211
West,Uburengerazuba,Rubavu,Gisenyi,Nengo,Kivu,108
West,Uburengerazuba,Rubavu,Gisenyi,Nengo,Nyabagobe,269
West,Uburengerazuba,Rubavu,Gisenyi,Nengo,Nyaburanga,128
West,Uburengerazuba,Rubavu,Gisenyi,Nengo,Ubucuruzi,163
West,Uburengerazuba,Rubavu,Gisenyi,Nengo,Urubyiruko,158
West,Uburengerazuba,Rubavu,Gisenyi,Rubavu,Gahojo,214
West,Uburengerazuba,Rubavu,Gisenyi,Rubavu,Kamayogi,189
West,Uburengerazuba,Rubavu,Gisenyi,Rubavu,Kanyarutambi,187
West,Uburengerazuba,Rubavu,Gisenyi,Rubavu,Kumunini,167
West,Uburengerazuba,Rubavu,Gisenyi,Rubavu,Rubavu,228
West,Uburengerazuba,Rubavu,Gisenyi,Rubavu,Ruliba,155
West,Uburengerazuba,Rubavu,Gisenyi,Umuganda,Bonde,161
West,Uburengerazuba,Rubavu,Gisenyi,Umuganda,Dukore,201
West,Uburengerazuba,Rubavu,Gisenyi,Umuganda,Ihuriro,187
West,Uburengerazuba,Rubavu,Gisenyi,Umuganda,Kabuga,246
West,Uburengerazuba,Rubavu,Gisenyi,Umuganda,Majengo,141
